,source,target
41484,PRKAA2,PRKAR1B
41485,PRKAA2,CYSRT1
41486,PRKAA2,WWP2
41487,PRKAA2,L3MBTL3
41488,PRKAA2,SKIV2L
41489,PRKAA2,HOMEZ
41490,PRKAA2,KRTAP10-9
41491,PRKAA2,KRTAP1-3
41492,CTRC,NFKBID
41493,CTRC,TEX37
41494,CTRC,KRTAP6-2
41495,CTRC,KRTAP10-8
41496,CTRC,KRTAP1-1
41497,CTRC,CYSRT1
41498,CTRC,VGLL3
41499,CTRC,KRTAP3-1
41500,CTRC,KRTAP9-2
41501,LZIC,ZNF558
41502,RBP7,NCKIPSD
41503,FBLIM1,H3-5
41504,FBLIM1,C19orf54
41505,FBLIM1,SHISA6
41506,FBLIM1,ADAT3
41507,TMEM82,CYP4F2
41508,AKR7A3,AKR7A3
41509,AKR7A3,KRTAP1-1
41510,LAPTM5,CLDN19
41511,LAPTM5,C4orf3
41512,LAPTM5,GYPA
41513,LAPTM5,RPRM
41514,LAPTM5,RTP2
41515,LAPTM5,UBE2J1
41516,LAPTM5,KIR3DL3
41517,SDC3,LCE3D
41518,SDC3,SLC35A1
41519,SDC3,KRTAP1-1
41520,SDC3,PLN
41521,SDC3,KRTAP2-3
41522,SDC3,KRTAP2-4
41523,SDC3,KRTAP1-3
41524,SDC3,SMIM1
41525,SDC3,KRTAP9-2
41526,SDC3,KRTAP5-7
41527,PEF1,PEF1
41528,PEF1,SOHLH1
41529,PEF1,VPS37C
41530,PEF1,METTL15
41531,PEF1,DAZAP2
41532,PEF1,CTAG1B
41533,PEF1,KRTAP19-1
41534,PEF1,WWOX
41535,PEF1,KRTAP15-1
41536,PEF1,KRTAP12-1
41537,PEF1,FOXR2
41538,PEF1,INCA1
41539,PEF1,BPIFA1
41540,PEF1,PDCD6
41541,PEF1,STH
41542,PEF1,CTAG1A
41543,RBBP4,STAT5B
41544,RBBP4,MTA1
41545,TSSK3,REL
41546,TSSK3,MYOZ3
41547,TSSK3,C9orf24
41548,TSSK3,USP54
41549,TSSK3,CENPN
41550,TSSK3,ATP23
41551,TSSK3,GOLGA2
41552,TSSK3,TEPSIN
41553,TSSK3,NFKBID
41554,TSSK3,KRT75
41555,TSSK3,MBD3L1
41556,TSSK3,STAT5B
41557,TSSK3,KRTAP13-2
41558,TSSK3,EFHC2
41559,TSSK3,SHISA6
41560,TSSK3,PLEKHG4
41561,TSSK3,INCA1
41562,TSSK3,ARID5A
41563,TSSK3,SYNGAP1
41564,TSSK3,VPS52
41565,TSSK3,KRTAP13-3
41566,TSSK3,TCP10L
41567,TSSK3,MEI4
41568,UBXN10,UBXN6
41569,TTLL10,FHL3
41570,MXRA8,ANKRD11
41571,MXRA8,CABP2
41572,FAAP20,REL
41573,FAAP20,SERTAD3
41574,FAAP20,NFKBID
41575,FAAP20,CT55
41576,FAAP20,ARNT2
41577,FAAP20,MOB2
41578,FAAP20,KRTAP8-1
41579,FAAP20,KRTAP6-2
41580,FAAP20,DUSP21
41581,FAAP20,INCA1
41582,FAAP20,SERTAD1
41583,FAAP20,GOLGA6L9
41584,FAAP20,BPIFA1
41585,CCDC27,MAGEA11
41586,C1orf87,SAAL1
41587,NFIA,PLEKHF2
41588,FUBP1,VPS37C
41589,FUBP1,MAPK1IP1L
41590,FUBP1,PUF60
41591,FUBP1,PRR13
41592,NEXN,ZSCAN22
41593,NEXN,ZNF250
41594,DNAJB4,RUVBL2
41595,LHX8,LDB2
41596,LHX8,BANP
41597,LHX8,FIGLA
41598,LHX8,LDB1
41599,LHX8,CCHCR1
41600,LHX8,ATF6B
41601,LHX8,SIK1B
41602,SNX7,TBC1D21
41603,HENMT1,INCA1
41604,ATXN7L2,PACSIN3
41605,ATXN7L2,USP54
41606,ATXN7L2,ZNF526
41607,ATXN7L2,BANP
41608,ATXN7L2,MB21D2
41609,ATXN7L2,FSD2
41610,ATXN7L2,CYSRT1
41611,ATXN7L2,GOLGA6L9
41612,ATXN7L2,SBK3
41613,ATXN7L2,KCTD7
41614,ZNF326,SPTA1
41615,ZNF326,GEMIN4
41616,ZNF326,VMAC
41617,ZNF326,KPNA5
41618,CADM3,SEC11C
41619,ZNF496,ZSCAN21
41620,ZNF496,SCAND1
41621,ZNF496,ZSCAN22
41622,ZNF496,SUMO3
41623,ZNF496,ZKSCAN4
41624,ZNF496,SUMO2
41625,KCNJ9,TMEM201
41626,IGSF8,KRTAP10-8
41627,IGSF8,KRTAP1-1
41628,IGSF8,KRTAP2-3
41629,IGSF8,KRTAP2-4
41630,IGSF8,KRTAP1-3
41631,IGSF8,KRTAP5-7
41632,IGSF8,KRTAP10-7
41633,PEX19,PPIB
41634,PEX19,IFNB1
41635,PEX19,NAT8L
41636,PEX19,PSORS1C2
41637,PEX19,PEX26
41638,SLAMF6,CLDN19
41639,SLAMF6,JAGN1
41640,SLAMF6,BRICD5
41641,SLAMF6,TMPPE
41642,C1orf74,REL
41643,C1orf74,IGFBP6
41644,C1orf74,TEKT1
41645,C1orf74,MBD3L1
41646,RBM15,TSPYL2
41647,SPATA17,CALM1
41648,OXER1,CRYBA2
41649,OXER1,HNRNPH1
41650,OXER1,RAMAC
41651,OXER1,EFCAB3
41652,OXER1,PROP1
41653,OXER1,NOC4L
41654,OXER1,KRTAP19-5
41655,OXER1,ASB13
41656,OXER1,ATG9A
41657,OXER1,PRR20B
41658,OXER1,PRR20A
41659,OXER1,KRTAP12-3
41660,OXER1,KRTAP5-6
41661,OXER1,VGLL3
41662,OXER1,RNF208
41663,OXER1,KRTAP6-3
41664,OXER1,PRR20D
41665,OXER1,PRR20C
41666,OXER1,PRR20E
41667,OXER1,JMJD7
41668,OXER1,KRTAP4-2
41669,OXER1,HNF1B
41670,REL,SCNM1
41671,REL,CGGBP1
41672,REL,EIF5A2
41673,REL,UBXN7
41674,REL,C1orf50
41675,REL,SPRY1
41676,REL,TLX3
41677,REL,NGB
41678,REL,CYB5R2
41679,REL,TBC1D21
41680,REL,TRIM68
41681,REL,TRAPPC2L
41682,REL,CHAF1A
41683,REL,GLYCTK
41684,REL,KCTD6
41685,REL,ASMTL
41686,REL,HNRNPF
41687,REL,EXOSC1
41688,REL,FAM90A1
41689,REL,QARS1
41690,REL,ACOT12
41691,REL,BANP
41692,REL,ESRRA
41693,REL,NABP1
41694,REL,HSPB7
41695,REL,CEP19
41696,REL,MSRB3
41697,REL,ZDHHC24
41698,REL,C11orf68
41699,REL,TCP11L1
41700,REL,POLR2L
41701,REL,CPNE7
41702,REL,RAD23A
41703,REL,C14orf119
41704,REL,MTURN
41705,REL,MB21D2
41706,REL,CTNNA3
41707,REL,NR2C2AP
41708,REL,RAD51D
41709,REL,PCYT2
41710,REL,PLEKHN1
41711,REL,SAMD11
41712,REL,EIF4EBP1
41713,REL,NOXA1
41714,REL,BCL2L15
41715,REL,ESRRG
41716,REL,WNK3
41717,REL,TSEN15
41718,REL,ATG9A
41719,REL,PSMB8
41720,REL,PSORS1C2
41721,REL,
41722,REL,ARL16
41723,REL,ZBED8
41724,REL,AQP1
41725,REL,KCTD7
41726,REL,MYO15B
41727,REL,CFAP206
41728,PUS10,KRT16
41729,PUS10,KRT14
41730,PEX13,CEP19
41731,TRIM17,HGS
41732,DISC1,GEM
41733,DISC1,CEP57
41734,DISC1,NDEL1
41735,DISC1,TRIM68
41736,DISC1,BFSP2
41737,DISC1,QARS1
41738,DISC1,CCDC197
41739,DISC1,CCDC57
41740,DISC1,TCEANC
41741,DISC1,PPFIA3
41742,DISC1,FBXO34
41743,DISC1,GCC1
41744,DISC1,ADO
41745,DISC1,C8orf33
41746,DISC1,CTNNA3
41747,DISC1,POLR3C
41748,DISC1,CARD9
41749,DISC1,ZNF124
41750,DISC1,BORCS6
41751,DISC1,TCAF1
41752,DISC1,SMC5
41753,DISC1,GPANK1
41754,DISC1,CCHCR1
41755,DISC1,
41756,DISC1,CCDC13
41757,DISC1,GAS2L2
41758,DISC1,CFAP206
41759,MEMO1,CT55
41760,MEMO1,EMILIN3
41761,MEMO1,RFX6
41762,MEMO1,TCF4
41763,MEMO1,ZNF655
41764,MEMO1,ZBTB22
41765,DPY30,DPY30
41766,DPY30,ICA1L
41767,DPY30,AK8
41768,DPY30,PSMC3
41769,DPY30,ZFYVE19
41770,DPY30,TSPY2
41771,DPY30,DYDC1
41772,DPY30,BEND3
41773,DPY30,MRFAP1
41774,DPY30,CFAP91
41775,DPY30,AKAP14
41776,DPY30,TSPY3
41777,DPY30,TSPY10
41778,DPY30,GTF2I
41779,MAIP1,APOC4-APOC2
41780,MAIP1,APOC4
41781,MAIP1,H4C7
41782,KCNF1,TCEA2
41783,KCNF1,ALOX15B
41784,NEUROD1,TCF4
41785,FRZB,CYSRT1
41786,CCDC138,CEP57
41787,CCDC138,BOLA2B
41788,CCDC138,KRT27
41789,CCDC138,TCEANC
41790,CCDC138,BOLA2
41791,VSNL1,SPRED1
41792,VSNL1,SPRY3
41793,VSNL1,TEX13B
41794,VSNL1,FAM131C
41795,VSNL1,SRL
41796,VSNL1,LITAF
41797,VSNL1,SPRED2
41798,VSNL1,CDSN
41799,CCDC74A,CEP19
41800,CCDC74A,ZNF655
41801,H3-3A,DAXX
41802,COQ8A,CMTM5
41803,COQ8A,PBX3
41804,COQ8A,ORMDL3
41805,COQ8A,RPRM
41806,COQ8A,AGTRAP
41807,COQ8A,CMTM4
41808,COQ8A,TMCO2
41809,COQ8A,MRM1
41810,TEKT4,ZNF474
41811,TEKT4,ANKRD55
41812,TEKT4,MYOZ3
41813,TEKT4,C9orf24
41814,TEKT4,NFKBID
41815,TEKT4,TEKT1
41816,TEKT4,HNRNPH1
41817,TEKT4,RAMAC
41818,TEKT4,KRT86
41819,TEKT4,KRT75
41820,TEKT4,ZNF581
41821,TEKT4,ZNF417
41822,TEKT4,PROP1
41823,TEKT4,FAM220A
41824,TEKT4,ZNF552
41825,TEKT4,SOCS4
41826,TEKT4,ACBD4
41827,TEKT4,KRTAP11-1
41828,TEKT4,EFHC2
41829,TEKT4,SCN5A
41830,TEKT4,KRTAP19-1
41831,TEKT4,ZFP90
41832,TEKT4,RFX6
41833,TEKT4,SPATA8
41834,TEKT4,KRTAP19-6
41835,TEKT4,KRTAP6-2
41836,TEKT4,KRTAP19-2
41837,TEKT4,NANOS3
41838,TEKT4,INCA1
41839,TEKT4,ARID5A
41840,TEKT4,KRT35
41841,TEKT4,ZNF655
41842,TEKT4,KRTAP13-1
41843,TEKT4,KPRP
41844,TEKT4,KRTAP6-3
41845,TEKT4,TSPAN4
41846,TEKT4,ZNF688
41847,TEKT4,KRTAP13-3
41848,TEKT4,ZIM2
41849,TEKT4,KRTAP7-1
41850,SGCB,CMTM5
41851,SGCB,MAL
41852,SGCB,CLEC7A
41853,SGCB,TMEM11
41854,SGCB,BRICD5
41855,SGCB,PTTG1IP
41856,SGCB,SGCZ
41857,SGCB,TNF
41858,SGCB,SMIM3
41859,SPATA18,SPATA18
41860,SPATA18,GOLGA2
41861,SPATA18,EFHC2
41862,NOSTRIN,MAGEA6
41863,HPGDS,C14orf39
41864,ANKRD23,CDCA7L
41865,ANKRD23,IQUB
41866,ANKRD23,CLIC3
41867,ANKRD23,FAM90A1
41868,ANKRD23,CCDC57
41869,ANKRD23,GRB2
41870,ANKRD23,POLR3C
41871,PACRGL,GOLGA2
41872,PACRGL,ALX1
41873,PACRGL,BEX5
41874,PACRGL,ZBTB10
41875,PACRGL,TXNRD3NB
41876,LYSMD1,TRIM69
41877,LYSMD1,GOLGA6L9
41878,SCNM1,KLF15
41879,SCNM1,BEND7
41880,SCNM1,ZNF202
41881,SCNM1,MSS51
41882,SCNM1,ZMAT1
41883,SCNM1,ZNF641
41884,SCNM1,NFKBID
41885,SCNM1,ZNF526
41886,SCNM1,RHOH
41887,SCNM1,AXIN2
41888,SCNM1,LIMS1
41889,SCNM1,FAM161A
41890,SCNM1,KRT75
41891,SCNM1,KRT38
41892,SCNM1,KRT27
41893,SCNM1,HAP1
41894,SCNM1,CBY2
41895,SCNM1,ZNF135
41896,SCNM1,PNMA1
41897,SCNM1,PDE4DIP
41898,SCNM1,STX19
41899,SCNM1,ZNF552
41900,SCNM1,MKRN3
41901,SCNM1,RPH3AL
41902,SCNM1,USH1G
41903,SCNM1,LDOC1
41904,SCNM1,ZNF438
41905,SCNM1,NUTM1
41906,SCNM1,RBM11
41907,SCNM1,IKZF1
41908,SCNM1,ZNF829
41909,SCNM1,FAM228A
41910,SCNM1,NAP1L2
41911,SCNM1,FSD2
41912,SCNM1,VMAC
41913,SCNM1,EZHIP
41914,SCNM1,KRTAP10-8
41915,SCNM1,CARD9
41916,SCNM1,KRTAP1-1
41917,SCNM1,VWC2
41918,SCNM1,ZNF774
41919,SCNM1,KRT39
41920,SCNM1,PDLIM7
41921,SCNM1,KRT35
41922,SCNM1,ZGPAT
41923,SCNM1,CYSRT1
41924,SCNM1,KANK2
41925,SCNM1,GOLGA6L9
41926,SCNM1,ZNF511
41927,SCNM1,BHLHB9
41928,SCNM1,RORB
41929,SCNM1,TRIM10
41930,SCNM1,TRIM27
41931,SCNM1,TTC23L
41932,SCNM1,HOMEZ
41933,SCNM1,VPS52
41934,SCNM1,ZNF688
41935,SCNM1,KRTAP5-9
41936,SCNM1,NOTCH2NLA
41937,SCNM1,ZIM2
41938,SCNM1,NBPF19
41939,SCNM1,LHX1
41940,SCNM1,RDM1
41941,ERCC3,MAGED1
41942,ERCC3,TRIM27
41943,BOLA3,INCA1
41944,BOLA3,MAGEA6
41945,LCE3D,ALPP
41946,LCE3D,FBLN2
41947,LCE3D,SPRY1
41948,LCE3D,SPRY3
41949,LCE3D,EFEMP2
41950,LCE3D,KRTAP17-1
41951,LCE3D,LCE2C
41952,LCE3D,KRTAP9-8
41953,LCE3D,KRTAP10-8
41954,LCE3D,KRTAP1-1
41955,LCE3D,VWC2
41956,LCE3D,KRTAP5-3
41957,LCE3D,CYSRT1
41958,LCE3D,KRTAP4-5
41959,LCE3D,KRTAP4-1
41960,LCE3D,KPRP
41961,LCE3D,KRTAP9-3
41962,LCE3D,KRTAP12-3
41963,LCE3D,KRTAP5-6
41964,LCE3D,KRTAP2-3
41965,LCE3D,KRTAP3-3
41966,LCE3D,KRTAP3-2
41967,LCE3D,KRTAP3-1
41968,LCE3D,KRTAP6-3
41969,LCE3D,KRTAP4-12
41970,LCE3D,KRTAP2-4
41971,LCE3D,TSPAN4
41972,LCE3D,KRTAP10-1
41973,LCE3D,KRTAP10-9
41974,LCE3D,KRTAP1-5
41975,LCE3D,KRTAP1-3
41976,LCE3D,KRTAP9-2
41977,LCE3D,KRTAP10-5
41978,LCE3D,KRTAP5-7
41979,LCE3D,KRTAP4-2
41980,LCE3D,KRTAP5-9
41981,LCE3D,NOTCH2NLA
41982,LCE3D,NBPF19
41983,LCE3D,KRTAP10-7
41984,SMCP,ALPP
41985,SMCP,SPRY1
41986,SMCP,IGFBP6
41987,SMCP,VASN
41988,SMCP,MT1B
41989,SMCP,KRTAP4-4
41990,SMCP,LCE1D
41991,SMCP,C14orf119
41992,SMCP,PPP1R27
41993,SMCP,LCE3A
41994,SMCP,LCE5A
41995,SMCP,LCE1E
41996,SMCP,LCE1A
41997,SMCP,LCE4A
41998,SMCP,KRTAP12-1
41999,SMCP,LCE2C
42000,SMCP,LCE2D
42001,SMCP,LCE3B
42002,SMCP,KRTAP9-8
42003,SMCP,KRTAP10-8
42004,SMCP,PLSCR3
42005,SMCP,KRTAP1-1
42006,SMCP,CGB5
42007,SMCP,PLEKHG4
42008,SMCP,KRTAP5-3
42009,SMCP,LCE1B
42010,SMCP,CYSRT1
42011,SMCP,UBL5
42012,SMCP,KRTAP4-5
42013,SMCP,KRTAP4-1
42014,SMCP,MACO1
42015,SMCP,KRTAP5-11
42016,SMCP,KRTAP9-3
42017,SMCP,MT1M
42018,SMCP,KRTAP5-6
42019,SMCP,KRTAP5-2
42020,SMCP,KRTAP4-11
42021,SMCP,KRTAP12-4
42022,SMCP,KRTAP6-3
42023,SMCP,CGB8
42024,SMCP,KRTAP4-12
42025,SMCP,KRTAP10-1
42026,SMCP,KRTAP10-9
42027,SMCP,KRTAP1-5
42028,SMCP,KRTAP1-3
42029,SMCP,KRTAP9-2
42030,SMCP,LCE1F
42031,SMCP,KRTAP5-4
42032,SMCP,KRTAP10-11
42033,SMCP,KRTAP4-2
42034,SMCP,KRTAP5-9
42035,SMCP,NOTCH2NLA
42036,SMCP,DYNLL2
42037,SMCP,NBPF19
42038,SMCP,KRTAP10-7
42039,DHX57,CBX2
42040,DHX57,KRTAP10-8
42041,DHX57,KRTAP10-6
42042,DHX57,ZNF587
42043,DHX57,KRT40
42044,DHX57,KRTAP12-3
42045,DHX57,KRTAP2-3
42046,DHX57,KRTAP2-4
42047,DHX57,KRTAP10-9
42048,DHX57,RBMY1A1
42049,DHX57,KRTAP10-7
42050,BMP10,FCRL4
42051,BMP10,GPX8
42052,BMP10,KIR3DL1
42053,BMP10,GGT6
42054,BMP10,BSCL2
42055,BMP10,REEP4
42056,BMP10,ARL13B
42057,BMP10,GJB1
42058,BMP10,JAGN1
42059,BMP10,FNDC9
42060,BMP10,LRRC25
42061,BMP10,GPR152
42062,BMP10,TMEM31
42063,BMP10,TMEM86B
42064,BMP10,CLDN7
42065,BMP10,DEXI
42066,BMP10,TMPRSS2
42067,BMP10,IL3RA
42068,BMP10,PLPP4
42069,BMP10,MRPS18B
42070,BMP10,KIR2DL3
42071,S100A9,MAGEA6
42072,S100A9,MAGEA1
42073,S100A9,MAGEA3
42074,GNPDA2,TRIM27
42075,ALPP,CXCL5
42076,ALPP,IGFBP6
42077,ALPP,CRCT1
42078,ALPP,RGS19
42079,ALPP,LCE1D
42080,ALPP,FBXO34
42081,ALPP,GEMIN4
42082,ALPP,LCE3A
42083,ALPP,LCE3E
42084,ALPP,LCE5A
42085,ALPP,LCE1E
42086,ALPP,LCE2C
42087,ALPP,LCE3B
42088,ALPP,KRTAP10-8
42089,ALPP,KRTAP1-1
42090,ALPP,CYSRT1
42091,ALPP,LELP1
42092,ALPP,KRTAP1-3
42093,ALPP,LCE1F
42094,ALPP,LCE3C
42095,ALPP,KRTAP5-9
42096,ALPP,NOTCH2NLA
42097,ALPP,NBPF19
42098,CGGBP1,CGGBP1
42099,CGGBP1,BOLA2B
42100,CGGBP1,POLR1C
42101,CGGBP1,BOLA2
42102,CGGBP1,MRM1
42103,DAPL1,LSM1
42104,PMVK,ZNF177
42105,PMVK,ZNF559-ZNF177
42106,PBXIP1,CAMLG
42107,PBXIP1,KRTAP10-6
42108,PBXIP1,PPTC7
42109,CLDN1,FNDC9
42110,CLDN1,TMEM179B
42111,HIPK1,FHL3
42112,LENEP,TMEM72
42113,EOGT,SLC13A4
42114,IGFN1,TSC1
42115,IGFN1,USP54
42116,IGFN1,GOLGA2
42117,IGFN1,BANP
42118,IGFN1,PNMA1
42119,IGFN1,ZNF620
42120,IGFN1,SERTAD2
42121,IGFN1,PRR23B
42122,IGFN1,KRTAP6-2
42123,IGFN1,PRKAR1B
42124,IGFN1,C19orf54
42125,IGFN1,KRT39
42126,IGFN1,TRIM27
42127,IGFN1,DDAH2
42128,IGFN1,ZNF688
42129,IGFN1,NHLRC4
42130,SLC15A2,TLX3
42131,SLC15A2,SMARCC1
42132,SLC15A2,KLHL38
42133,SLC15A2,C11orf87
42134,SLC15A2,WWOX
42135,SLC15A2,KRTAP15-1
42136,SLC15A2,KRTAP26-1
42137,SLC15A2,KPRP
42138,SLC15A2,KRTAP12-3
42139,SLC15A2,KRTAP6-3
42140,SLC15A2,KRTAP12-2
42141,SLC15A2,AQP1
42142,PDCL2,UNC13B
42143,CXCR1,TRARG1
42144,CCT3,POLR1C
42145,CCT3,ZNRD2
42146,CCT3,GEMIN4
42147,TMEM79,TMEM79
42148,TMEM79,TEX264
42149,TMEM79,CPLX4
42150,TMEM79,SFTPC
42151,TMEM79,ARL13B
42152,TMEM79,LPAR3
42153,TMEM79,CLEC7A
42154,TMEM79,FNDC9
42155,TMEM79,ZCCHC12
42156,TMEM79,TRAM1L1
42157,TMEM79,RPRM
42158,TMEM79,AMIGO1
42159,TMEM79,BRICD5
42160,TMEM79,TMPRSS2
42161,TMEM79,ANKRD46
42162,TMEM79,APOD
42163,TMEM79,LDLRAD1
42164,TMEM79,GIMAP1
42165,RNF25,KCTD21
42166,CRYBA2,NFKBID
42167,CRYBA2,KRTAP11-1
42168,CRYBA2,FHL3
42169,CRYBA2,ARID5A
42170,CRYBA2,CYSRT1
42171,CRYBA2,BPIFA1
42172,CRYBA2,PRR22
42173,CRYBA2,C10orf55
42174,CRYBA2,KRTAP13-3
42175,CRYBA2,C22orf39
42176,CRYBA2,KRTAP7-1
42177,EOMES,OTP
42178,FCRL4,JAGN1
42179,FCRL4,NINJ2
42180,STT3B,INCA1
42181,SPTA1,KRT75
42182,SPTA1,ODF3B
42183,SPTA1,CCDC185
42184,SPTA1,GADD45GIP1
42185,SPTA1,TSHZ2
42186,ICA1L,KRT27
42187,ICA1L,GCC1
42188,ICA1L,HGS
42189,CTLA4,CTXN3
42190,RYBP,BANP
42191,RYBP,RING1
42192,RYBP,XAGE1A
42193,RYBP,XAGE1B
42194,CD200R1,CLDN19
42195,CD200R1,SFTPC
42196,CD200R1,ADIPOQ
42197,CD200R1,PTCH1
42198,CD200R1,SGTB
42199,CADPS,TENT2
42200,CADPS,PRPF18
42201,CADPS,FAM161A
42202,CADPS,FAM90A1
42203,CADPS,OLIG3
42204,CADPS,CCDC185
42205,CADPS,GADD45GIP1
42206,CADPS,FOXD2
42207,CADPS,KANK2
42208,CADPS,PNMA5
42209,CADPS,GPANK1
42210,CADPS,ACTN3
42211,CDS1,SLC13A4
42212,CDS1,UBE2J1
42213,SYNPR,C4orf3
42214,SYNPR,SMCO4
42215,SYNPR,GPR37L1
42216,SYNPR,DOLK
42217,SYNPR,TRARG1
42218,SYNPR,PLPP6
42219,PPM1K,MAGEA11
42220,PPM1K,MYO15B
42221,CLRN1,CLDN19
42222,CLRN1,ITGAM
42223,CLRN1,CANT1
42224,CLRN1,C2CD2L
42225,CLRN1,FUT9
42226,CLRN1,TMEM31
42227,CLRN1,TMEM86B
42228,CLRN1,TMIE
42229,CLRN1,MFSD5
42230,CLRN1,BRICD5
42231,CLRN1,TMEM222
42232,CLRN1,TMPPE
42233,CLRN1,TMEM239
42234,CLRN1,SLC34A3
42235,CLRN1,CTXN3
42236,CLRN1,FAM24B
42237,CLRN1,SEC22B
42238,CLRN1,CCL4L2
42239,CCNL1,ZRSR2
42240,CCNL1,FAM133A
42241,CCNL1,RAD51D
42242,CCNL1,PRPF40A
42243,CCNL1,RNPS1
42244,CCNL1,KRTAP12-2
42245,HESX1,UBL5
42246,RPL9,VCP
42247,RPL9,DRAP1
42248,RPL9,CCDC184
42249,RPL9,PPP1R27
42250,RPL9,TNFAIP8L1
42251,RPL9,STAC3
42252,RPL9,HOMEZ
42253,RPL9,PNMA2
42254,SMIM14,TMEM42
42255,RPP14,ZNF277
42256,ABHD6,TVP23B
42257,ABHD6,RTP2
42258,ABHD6,FIS1
42259,ABHD6,SCAMP4
42260,DNASE1L3,CYSRT1
42261,DNASE1L3,KRTAP5-9
42262,RBM47,OTX2
42263,RBM47,PCBP3
42264,RBM47,ZNF385C
42265,RBM47,PRR13
42266,RBM47,C10orf55
42267,CXCL5,MGAT5B
42268,CXCL5,EFEMP2
42269,CXCL5,VWC2L
42270,CXCL5,ACTN3
42271,RCHY1,KLHL41
42272,PLSCR2,LCE3A
42273,PLSCR2,LCE3E
42274,PLSCR2,LCE5A
42275,PLSCR2,LCE1A
42276,PLSCR2,FAM221B
42277,PLSCR2,AQP1
42278,CCDC158,TBC1D21
42279,CCDC158,UBQLN2
42280,TM4SF18,CLDN19
42281,TM4SF18,TEX264
42282,TM4SF18,NSG1
42283,TM4SF18,VAMP5
42284,TM4SF18,MAL
42285,TM4SF18,NIPAL4
42286,TM4SF18,BNIP3
42287,TM4SF18,RPRM
42288,TM4SF18,EFNA5
42289,TM4SF18,TRARG1
42290,TM4SF18,GIMAP5
42291,TM4SF18,LHFPL5
42292,TM4SF18,UBE2J1
42293,TM4SF18,MS4A13
42294,TM4SF18,LAT
42295,TM4SF18,TREX1
42296,TM4SF18,STRIT1
42297,TM4SF18,SMIM3
42298,TM4SF18,
42299,TCF23,HNRNPK
42300,TCF23,FIGLA
42301,TCF23,TCF4
42302,PLB1,TSEN15
42303,SPDYA,CDK5
42304,SPDYA,AQP1
42305,SLC6A20,KRTAP10-8
42306,SLC6A20,KRTAP1-1
42307,SLC6A20,CYSRT1
42308,SLC6A20,NOTCH2NLA
42309,SLC6A20,NBPF19
42310,LZTFL1,LZTFL1
42311,LZTFL1,TRIM68
42312,ZNF148,USP54
42313,ZNF148,PNMA1
42314,ZNF148,CEP63
42315,ZNF148,PLEKHG4
42316,ZMYM6,BANP
42317,ZMYM6,BEND2
42318,TPRA1,GPR25
42319,ZC3H12A,DNAJB13
42320,SNIP1,CLK2
42321,SNIP1,CLK3
42322,SNIP1,TSPYL2
42323,SNIP1,KRTAP10-6
42324,SNIP1,ESRRG
42325,SNIP1,ZBTB9
42326,SNIP1,SPANXN2
42327,KLF15,HNRNPF
42328,KLF15,POLR1C
42329,KLF15,BANP
42330,KLF15,C11orf68
42331,KLF15,CCDC57
42332,CFAP100,SYCE1
42333,TMEM41A,LPAR3
42334,TMEM41A,PTPN1
42335,TMEM41A,FXYD6-FXYD2
42336,RPN1,CAMLG
42337,RPN1,KRTAP1-3
42338,SENP2,ACSF2
42339,SENP2,SDR16C5
42340,SENP2,TNFRSF10D
42341,SENP2,RPRM
42342,SENP2,AGTRAP
42343,SENP2,TMEM239
42344,SENP2,APOC4-APOC2
42345,SENP2,APOC4
42346,HEYL,BANP
42347,HEYL,KRTAP6-2
42348,RFC4,RNF41
42349,RFT1,MUC1
42350,RFT1,CNR2
42351,RFT1,TMX2
42352,SFMBT1,HOXB9
42353,SFMBT1,SPANXN2
42354,GNL3,CEP19
42355,ARHGEF3,TRIM27
42356,LRPAP1,ASPH
42357,SLC51A,DNAJC30
42358,UBXN7,VCP
42359,UBXN7,TRIM8
42360,UBXN7,TRAF6
42361,UBXN7,DAZAP2
42362,UBXN7,ZNRF1
42363,UBXN7,UBQLN2
42364,UBXN7,PAX5
42365,UBXN7,CYSRT1
42366,UBXN7,TRIM39
42367,UBXN7,CLEC19A
42368,RNF168,TRIM8
42369,MELTF,KRTAP10-8
42370,MELTF,KRTAP1-1
42371,MELTF,CYSRT1
42372,MELTF,NOTCH2NLA
42373,MELTF,NBPF19
42374,S100P,S100Z
42375,S100P,ARC
42376,ABLIM2,AHNAK2
42377,CLDN19,GPX8
42378,CLDN19,TMEM52B
42379,CLDN19,SGPL1
42380,CLDN19,MS4A14
42381,CLDN19,BSCL2
42382,CLDN19,MFF
42383,CLDN19,HSD17B13
42384,CLDN19,FNDC9
42385,CLDN19,LRRC25
42386,CLDN19,CLEC14A
42387,CLDN19,TMEM80
42388,CLDN19,SYNE4
42389,CLDN19,IL3RA
42390,CLDN19,MUC1
42391,CLDN19,CXCR3
42392,CLDN19,CYSRT1
42393,CLDN19,KEL
42394,CLDN19,KIR2DL3
42395,C1orf50,C1orf50
42396,C1orf50,INCA1
42397,C1orf50,TCF4
42398,ERMAP,LEMD1
42399,ERMAP,KRTAP3-3
42400,SGMS2,GPX8
42401,SGMS2,LPAR3
42402,METAP1,NBR1
42403,METAP1,PLEKHG4
42404,METAP1,INCA1
42405,EMCN,SGTB
42406,SLC9B2,PGRMC2
42407,PGRMC2,SFXN1
42408,PGRMC2,SLC30A8
42409,PGRMC2,GHITM
42410,PGRMC2,SLC39A13
42411,PGRMC2,STX3
